Ambientalismo orienta SIM/NÃO/LIBERADO,nome_proposicao,ementa_proposicao,obj_votacao,resumo,data,data_apresentacao_proposicao,autor,indexacao_proposicao,tema,uri_tramitacao,id_proposicao,id_votacao,descricao_efeitos,is_nominal
Fora do tema,PL 5191/2020,"Instituí os Fundos de Investimento para o Setor Agropecuário - FIAGRO

NOVA EMENTA: Altera a Lei nº 8.668, de 25 de junho de 1993, para instituir os Fundos de Investimento nas Cadeias Produtivas Agroindustriais (Fiagro), e a Lei nº 11.033, de 21 de dezembro de 2004; e dá outras providências.",NA,Rejeitado o Requerimento. Sim: 39; não: 364; total: 403.,2020-12-22T13:29:55,18/11/2020,Arnaldo Jardim - CIDADANIA/SP,"Criação, Fundo de Investimento para o Setor Agropecuário (FIAGRO), financiamento privado, agronegócio, aplicação financeira, título do agronegócio, carteira de investimentos, imóvel rural, regulação, Comissão de Valores Mobiliários (CVM).  _Critério, tributação, Fundo de Investimento para o Setor Agropecuário (FIAGRO), Imposto de Renda Retido na Fonte (IRRF). _Benefício fiscal, isenção tributária, Imposto sobre Operações de Crédito, Câmbio e Seguro ou Relativas a Títulos ou Valores Mobiliários (IOF), Imposto sobre a Renda e Proventos de Qualquer Natureza (IR). _Alteração, Legislação Tributária Federal, critério, isenção tributária.","Agricultura, Pecuária, Pesca e Extrativismo, Economia, Finanças Públicas e Orçamento",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2265295,2265295,2265295-61,NA,1
Fora do tema,PL 5191/2020,"Instituí os Fundos de Investimento para o Setor Agropecuário - FIAGRO

NOVA EMENTA: Altera a Lei nº 8.668, de 25 de junho de 1993, para instituir os Fundos de Investimento nas Cadeias Produtivas Agroindustriais (Fiagro), e a Lei nº 11.033, de 21 de dezembro de 2004; e dá outras providências.",NA,Rejeitado o Requerimento. Sim: 34; não: 281; total: 315.,2020-12-22T12:09:41,18/11/2020,Arnaldo Jardim - CIDADANIA/SP,"Criação, Fundo de Investimento para o Setor Agropecuário (FIAGRO), financiamento privado, agronegócio, aplicação financeira, título do agronegócio, carteira de investimentos, imóvel rural, regulação, Comissão de Valores Mobiliários (CVM).  _Critério, tributação, Fundo de Investimento para o Setor Agropecuário (FIAGRO), Imposto de Renda Retido na Fonte (IRRF). _Benefício fiscal, isenção tributária, Imposto sobre Operações de Crédito, Câmbio e Seguro ou Relativas a Títulos ou Valores Mobiliários (IOF), Imposto sobre a Renda e Proventos de Qualquer Natureza (IR). _Alteração, Legislação Tributária Federal, critério, isenção tributária.","Agricultura, Pecuária, Pesca e Extrativismo, Economia, Finanças Públicas e Orçamento",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2265295,2265295,2265295-39,NA,1
Fora do tema,PL 5191/2020,"Instituí os Fundos de Investimento para o Setor Agropecuário - FIAGRO

NOVA EMENTA: Altera a Lei nº 8.668, de 25 de junho de 1993, para instituir os Fundos de Investimento nas Cadeias Produtivas Agroindustriais (Fiagro), e a Lei nº 11.033, de 21 de dezembro de 2004; e dá outras providências.",NA,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 331; não: 107; total: 438.,2020-12-09T19:50:03,18/11/2020,Arnaldo Jardim - CIDADANIA/SP,"Criação, Fundo de Investimento para o Setor Agropecuário (FIAGRO), financiamento privado, agronegócio, aplicação financeira, título do agronegócio, carteira de investimentos, imóvel rural, regulação, Comissão de Valores Mobiliários (CVM).  _Critério, tributação, Fundo de Investimento para o Setor Agropecuário (FIAGRO), Imposto de Renda Retido na Fonte (IRRF). _Benefício fiscal, isenção tributária, Imposto sobre Operações de Crédito, Câmbio e Seguro ou Relativas a Títulos ou Valores Mobiliários (IOF), Imposto sobre a Renda e Proventos de Qualquer Natureza (IR). _Alteração, Legislação Tributária Federal, critério, isenção tributária.","Agricultura, Pecuária, Pesca e Extrativismo, Economia, Finanças Públicas e Orçamento",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2265295,2265295,2266304-9,NA,1
Fora do tema,PL 886/2020,"Dispõe sobre medidas emergenciais de amparo aos agricultores familiares do Brasil para mitigar os impactos socioeconômicos da pandemia do COVID- 19, durante o período de vigor do estado de calamidade pública no país, e dá outras providências.","REQ533/2020: Requer a urgência na tramitação e a imediata inclusão na Ordem do Dia, no Plenário da Câmara dos Deputados.",Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 397; não: 12; abstenção: 1; total: 410.,2020-06-09,23/03/2020,"Padre João - PT/MG, João Daniel - PT/SE, Célio Moura - PT/TO, Carlos Veras - PT/PE, Joseildo Ramos - PT/BA, Professora Rosa Neide - PT/MT, Valmir Assunção - PT/BA, Zé Carlos - PT/MA, Frei Anastacio Ribeiro - PT/PB, Pedro Uczai - PT/SC, Paulo Teixeira - PT/SP, Marcon - PT/RS, Alexandre Padilha - PT/SP","Procedimento, redução, Impacto socioeconômico, agricultura familiar, calamidade pública, pandemia, coronavírus, emergência social.","Agricultura, Pecuária, Pesca e Extrativismo, Saúde",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2241784,2241784,2242322-7,"Aprovado requerimento n. 533/2020 do Sr. José Guimarães que requer a urgência na tramitação e a imediata inclusão na Ordem do Dia, no Plenário da Câmara dos Deputados.",1
Sim,PL 5991/2019,"Institui a Política Nacional de Desfazimento e Recondicionamento de Equipamentos Eletroeletrônicos, dispõe sobre o Programa Computadores para Inclusão e dá outras providências.

NOVA EMENTA: Institui a Política Nacional de Desfazimento e Recondicionamento de Equipamentos Eletroeletrônicos e dispõe sobre o Programa Computadores para Inclusão.","REQ7809/2017: Requeremos nos termos do artigo 155 do RICD, urgência para apreciação do Projeto de Lei nº 7.789/17, do André Amaral (PMDB/PB), que Institui a Po!itica Nacional de Desfazimento e Recondicionamento de Equipamentos Eletroeletrônicos, dispõe sobre o Programa Computadores para Inclusão e dá outras providências.",Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 318; abstenção:2; total: 320.,2019-10-16,06/06/2017,André Amaral - PMDB/PB,"Criação, Política Nacional de Desfazimento e Recondicionamento de Equipamentos Eletrônicos, diretrizes, incentivo, economia circular, desenvolvimento sustentável.",Meio Ambiente e Desenvolvimento Sustentável,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2140342,2140342,2163986-7,"Aprovado requerimento do Líderes que requer nos termos do artigo 155 do RICD, urgência para apreciação do Projeto de Lei nº 7.789/17, do André Amaral (PMDB/PB), que Institui a Po!itica Nacional de Desfazimento e Recondicionamento de Equipamentos Eletroeletrônicos, dispõe sobre o Programa Computadores para Inclusão e dá outras providências.
",1
Fora do tema,PL 7779/2017,Altera o Código Penal para tipificar expressamente a transmissão irregular de lotes da Reforma Agrária.,"PAR1/0: Aprovado o Parecer, apresentou voto em separado o Deputado João Daniel..  Parecer do Relator, Dep. Celso Maldaner (MDB-SC), pela aprovação.

VTS1/0: Altera o Código Penal para tipificar expressamente a transmissão irregular de lotes da Reforma Agrária.

PRL1/0: Parecer do Relator, Dep. Celso Maldaner (MDB-SC), pela aprovação.","Aprovado o Parecer, apresentou voto em separado o Deputado João Daniel.",2019-09-11,01/06/2017," Comissão Parlamentar de Inquérito destinada a investigar fatos relativos à Fundação Nacional do Índio (FUNAI) e ao Instituto Nacional de Colonização e Reforma Agrária (INCRA) nos termos que especifica, Comissão Parlamentar de Inquérito destinada a investigar fatos relativos à Fundação Nacional do Índio (FUNAI) e ao Instituto Nacional de Colonização e Reforma Agrária (INCRA) nos termos que especifica","Alteração, Código Penal, Estelionato, criminalização, compra, venda, irregularidade, bens imóveis, destinação,  reforma agrária, reclusão, multa.","Direito Penal e Processual Penal, Estrutura Fundiária",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2140098,2140098,2140098-34,NA,1
Não,PEC 187/2016,"Acrescenta o §8º ao art. 231 da Constituição Federal de 1988, a fim de permitir às comunidades indígenas praticar atividades agropecuárias e florestais em suas terras, bem como, comercializar aquilo que foi produzido e gerenciar sua renda.","VTS4/0: Acrescenta o §8º ao art. 231 da Constituição Federal de 1988, a fim de permitir às comunidades indígenas praticar atividades agropecuárias e florestais em suas terras, bem como, comercializar aquilo que foi produzido e gerenciar sua renda.

VTS1/0: Acrescenta o §8º ao art. 231 da Constituição Federal de 1988, a fim de permitir às comunidades indígenas praticar atividades agropecuárias e florestais em suas terras, bem como, comercializar aquilo que foi produzido e gerenciar sua renda.

PRL3/0: Parecer do Relator, Dep. Pedro Lupion (DEM-PR), pela admissibilidade desta e pela inadmissibilidade da PEC 343/2017, apensada.

VTS2/0: Voto em separado Nº 001, Dep. Luiz Albuquerque Couto (PT/PB).

PRL2/0: Parecer do Relator, Dep. Alceu Moreira (MDB-RS),  pela admissibilidade desta, e da PEC 343/2017, apensada.

VTS3/0: Acrescenta o §8º ao art. 231 da Constituição Federal de 1988, a fim de permitir às comunidades indígenas praticar atividades agropecuárias e florestais em suas terras, bem como, comercializar aquilo que foi produzido e gerenciar sua renda.

PAR1/0: Aprovado o Parecer contra os votos dos Deputados Pompeo de Mattos, Júlio Delgado, Reginaldo Lopes, Patrus Ananias, Dagoberto Nogueira, José Guimarães, Paulo Teixeira, Sergio Vidigal, Clarissa Garotinho, Gervásio Maia, Túlio Gadêlha, Margarete Coelho, Alencar Santana Braga, João H. Campos, Talíria Petrone, Joenia Wapichana, Luiz Flávio Gomes e Nelson Pellegrino e absteve-se de votar o Deputado Shéridan, apresentaram votos em separado os Deputados Luiz Couto, Luiz Couto, Talíria Petrone e Joenia Wapichana..  Parecer do Relator, Dep. Pedro Lupion (DEM-PR), pela admissibilidade desta e pela inadmissibilidade da PEC 343/2017, apensada.

VTS5/0: Voto em separado da Deputada Joenia Wapichana pela inadmissibilidade da PEC 187/16 e PEC 343/17.

PRL1/0: Parecer do Relator, Dep. Alceu Moreira (PMDB-RS), pela admissibilidade.","Aprovado o Parecer contra os votos dos Deputados Pompeo de Mattos, Júlio Delgado, Reginaldo Lopes, Patrus Ananias, Dagoberto Nogueira, José Guimarães, Paulo Teixeira, Sergio Vidigal, Clarissa Garotinho, Gervásio Maia, Túlio Gadêlha, Margarete Coelho, Alencar Santana Braga, João H. Campos, Talíria Petrone, Joenia Wapichana, Luiz Flávio Gomes e Nelson Pellegrino e absteve-se de votar a Deputada Shéridan, apresentaram votos em separado os Deputados Luiz Couto,  Talíria Petrone, Joenia Wapichana e Joenia Wapichana.",2019-08-27,18/02/2016,Vicentinho Júnior - PSB/TO,"Constituição federal (1988), índios, autorização, comunidade indígena, atividade agrícola, atividade pecuária, atividade florestal, terras indígenas, autonomia, comercialização, produção, administração, bens.","Agricultura, Pecuária, Pesca e Extrativismo, Direitos Humanos e Minorias",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2077621,2077621,2077621-131,NA,1
NA,MPV 867/2018,"Altera a Lei nº 12.651, de 25 de maio de 2012, para dispor sobre a extensão do prazo para adesão ao Programa de Regularização Ambiental.

NOVA EMENTA: Altera a Lei nº 12.651, de 25 de maio de 2012, para dispor sobre o Programa de Regularização Ambiental e o Cadastro Ambiental Rural.",Votação da Redação Final.,"Aprovada a Redação Final assinada pelo Dep. Sergio Souza (MDB-PR), Relator-Revisor da Comissão Mista.",2019-05-29T19:25:44,27/12/2018," Poder Executivo, Poder Executivo","Alteração, Código Florestal (2012), Cadastro Ambiental Rural (CAR), imóvel rural, prazo, adesão, Programa de Regularização Ambiental (PRA).","Estrutura Fundiária, Meio Ambiente e Desenvolvimento Sustentável",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2190237,2190237,2190237-119,NA,NA
NÃO,PLP 117/2011,"Altera dispositivos da Lei Complementar nº 140, de 8 de dezembro de 2011, para dispor sobre a competência do órgão ambiental da União para lavrar auto de infração ambiental e instaurar processo administrativo para apuração de infrações à legislação ambiental cometidas na área da Amazônia, e dá outras providências.",NA,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PLP 127/2019, por ter sido aprovado o REQ 1569/2019 => PLP 127/2019 que está apensado ao primeiro.",2019-06-05T12:19:35,12/12/2011," Poder Executivo, Poder Executivo","Alteração, Lei Complementar, competência, União, lavratura, apuração, auto de infração, infração ambiental, instauração, processo administrativo, legislação ambiental, área, Amazônia Legal, bioma, Pantanal Mato-grossense.",Meio Ambiente e Desenvolvimento Sustentável,https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=531004,531004,531004-41,NA,NA
NÃO,PLP 127/2019,"Altera a Lei Complementar nº 140, de 8 de dezembro de 2011, para aperfeiçoar as regras sobre as atribuições para o licenciamento ambiental.",NA,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",2019-06-05T12:20:05,09/05/2019,"Zé Silva - SOLIDARI/MG, Padre João - PT/MG, André Janones - AVANTE/MG, Léo Motta - PSL/MG, Dr. Frederico - PATRI/MG, Gilberto Abramo - PRB/MG, Igor Timo - PODE/MG, Júlio Delgado - PSB/MG, Hercílio Coelho Diniz - MDB/MG","Alteração, lei complementar, cooperação, União, Estado (ente federado), Distrito Federal, Município, Competência comum, proteção, meio ambiente, aperfeiçoamento, ação administrativa, licenciamento ambiental.","Administração Pública, Direito Constitucional, Meio Ambiente e Desenvolvimento Sustentável",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2201537,2201537,2205046-6,NA,NA
NÃO,PLP 127/2019,"Altera a Lei Complementar nº 140, de 8 de dezembro de 2011, para aperfeiçoar as regras sobre as atribuições para o licenciamento ambiental.",NA,"Aprovado requerimento do Sr. Zé Silva que solicita urgência urgentíssima para apreciação do Projeto de Lei Complementar nº 127 de 2019, altera a Lei Complementar nº 140, de 8 de dezembro de 2011, para aperfeiçoar as regras sobre as atribuições para o licenciamento ambiental.",2019-06-05T12:19:35,09/05/2019,"Zé Silva - SOLIDARI/MG, Padre João - PT/MG, André Janones - AVANTE/MG, Léo Motta - PSL/MG, Dr. Frederico - PATRI/MG, Gilberto Abramo - PRB/MG, Igor Timo - PODE/MG, Júlio Delgado - PSB/MG, Hercílio Coelho Diniz - MDB/MG","Alteração, lei complementar, cooperação, União, Estado (ente federado), Distrito Federal, Município, Competência comum, proteção, meio ambiente, aperfeiçoamento, ação administrativa, licenciamento ambiental.","Administração Pública, Direito Constitucional, Meio Ambiente e Desenvolvimento Sustentável",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2201537,2201537,2201537-18,NA,NA
SIM,PL 18/2019,"Estabelece princípios e regras específicos para barragens destinadas à acumulação ou à disposição final ou temporária de rejeitos e resíduos industriais ou de mineração e a barragens de água ou líquidos associados a processos industriais ou de mineração, independentemente do porte e do potencial poluidor, em caráter complementar à Política Nacional de Segurança de Barragens (PNSB), instituída pela Lei Federal nº 12.334, de 20 de setembro de 2010.",Votação da Redação Final.,"Aprovada a Redação Final assinada pelo Relator, Dep. Padre João (PT-MG).",2019-06-25T21:43:26,04/02/2019,"Alessandro Molon - PSB/RJ, Rosana Valle - PSB/SP, Bira do Pindaré - PSB/MA, Liziane Bayer - PSB/RS, Felipe Rigoni - PSB/ES, Danilo Cabral - PSB/PE, Rodrigo Agostinho - PSB/SP, Aliel Machado - PSB/PR, Denis Bezerra - PSB/CE, João H. Campos - PSB/PE","Princípios, normatização, barragem, barragem de rejeito,  cumulação, Disposição final ambientalmente adequada, rejeito de mineração, Resíduo industrial,  licenciamento ambiental, Estudo de impacto ambiental, Relatório de impacto ambiental, licença prévia, licença de instalação, licença de operação, fiscalização, Sistema Nacional do Meio Ambiente (SISNAMA), Plano de Ação de Emergência (PAE), Plano de Segurança de Barragem, responsabilidade, empreendedor.","Energia, Recursos Hídricos e Minerais, Indústria, Comércio e Serviços, Meio Ambiente e Desenvolvimento Sustentável",https://camara.gov.br/proposicoesWeb/fichadetramitacao?idProposicao=2190446,2190446,2190446-91,NA,NA
